id,tick,fire_entity,jump_entity,hurt_entity,flashed_entity,footstep_entity,swap_team_entity,kill_killer,kill_victim,kill_weapon,kill_assister,round_started,current_round,round_ended_winner,round_ended_reason
1,195888,,,,3,,,,,,,,13,,
1,195897,,7,,,,,,,,,,13,,
1,195921,3,,,,,,,,,,,13,,
1,195926,12,,,,,,,,,,,13,,
1,195950,9,,,,,,,,,,,13,,
1,195955,6,,,,,,,,,,,13,,
1,195957,,6,,,,,,,,,,13,,
1,195973,,10,,,,,,,,,,13,,
1,195984,,12,,,,,,,,,,13,,
1,195985,2,,,,,,,,,,,13,,
1,196007,,,,9,,,,,,,,13,,
1,196010,,7,,,,,,,,,,13,,
1,196037,2,,,,,,,,,,,13,,
1,196066,,8,,,,,,,,,,13,,
1,196090,2,,,,,,,,,,,13,,
1,196115,,7,,,,,,,,,,13,,
1,196127,12,,,,,,,,,,,13,,
1,196128,3,,,,,,,,,,,13,,
1,196140,3,,,,,,,,,,,13,,
1,196147,2,,,,,,,,,,,13,,
1,196151,3,,,,,,,,,,,13,,
1,196162,3,,9,,,,,,,,,13,,
1,196173,,,,3,,,,,,,,13,,
1,196175,3,,9,,,,,,,,,13,,
1,196182,,,,3,,,,,,,,13,,
1,196186,3,,,,,,,,,,,13,,
1,196197,3,,,,,,,,,,,13,,
1,196198,2,,,,,,,,,,,13,,
1,196208,3,,,,,,,,,,,13,,
1,196220,3,,,,,,,,,,,13,,
1,196232,3,,,,,,,,,,,13,,
1,196244,3,,,,,,,,,,,13,,
1,196296,,7,,,,,,,,,,13,,
1,196334,2,,,,,,,,,,,13,,
1,196413,,2,,,,,,,,,,13,,
1,196485,5,,,,,,,,,,,13,,
1,196497,5,,,,,,,,,,,13,,
1,196509,5,,,,,,,,,,,13,,
1,196520,5,,,,,,,,,,,13,,
1,196532,5,,,,,,,,,,,13,,
1,196543,5,,,,,,,,,,,13,,
1,196551,,3,,,,,,,,,,13,,
1,196555,5,,,,,,,,,,,13,,
1,196566,5,,,,,,,,,,,13,,
1,196600,,6,,,,,,,,,,13,,
1,196610,9,,,,,,,,,,,13,,
1,196622,9,,,,,,,,,,,13,,
1,196634,9,,,,,,,,,,,13,,
1,196645,9,,,,,,,,,,,13,,
1,196657,9,,,,,,,,,,,13,,
1,196668,9,,,,,,,,,,,13,,
1,196680,9,,,,,,,,,,,13,,
1,196691,9,,,,,,,,,,,13,,
1,196703,9,,,,,,,,,,,13,,
1,196707,5,,,,,,,,,,,13,,
1,196714,9,,,,,,,,,,,13,,
1,196719,5,,,,,,,,,,,13,,
1,196731,5,,,,,,,,,,,13,,
1,196742,5,,,,,,,,,,,13,,
1,196754,5,9,,,,,,,,,,13,,
1,196765,5,,,,,,,,,,,13,,
1,196771,,2,,,,,,,,,,13,,
1,196777,5,,,,,,,,,,,13,,
1,196873,12,,,,,,,,,,,13,,
1,196888,9,,,,,,,,,,,13,,
1,196901,,3,,,,,,,,,,13,,
1,196967,,3,,,,,,,,,,13,,
1,197096,,,4,,,,,,,,,13,,
1,197243,3,,,,,,,,,,,13,,
1,197266,,6,,,,,,,,,,13,,
1,197336,,9,,,,,,,,,,13,,
1,197353,,3,,,,,,,,,,13,,
1,197405,,12,,,,,,,,,,13,,
1,197410,,10,,,,,,,,,,13,,
1,197739,9,,,,,,,,,,,13,,
1,197751,9,,,,,,,,,,,13,,
1,197763,9,,,,,,,,,,,13,,
1,197774,9,,,,,,,,,,,13,,
1,197786,9,,,,,,,,,,,13,,
1,197797,9,,,,,,,,,,,13,,
1,197809,9,,,,,,,,,,,13,,
1,197820,9,,,,,,,,,,,13,,
1,197832,9,,,,,,,,,,,13,,
1,197843,9,,,,,,,,,,,13,,
1,197855,9,,,,,,,,,,,13,,
1,197866,9,,,,,,,,,,,13,,
1,197878,9,,,,,,,,,,,13,,
1,197883,,3,,,,,,,,,,13,,
1,197889,9,,,,,,,,,,,13,,
1,197892,7,,10,,,,,,,,,13,,
1,197901,9,,,,,,,,,,,13,,
1,197904,7,,10,,,,7,10,304,,,13,,
1,197916,7,,,,,,,,,,,13,,
1,197918,4,,7,,,,,,,,,13,,
1,197927,7,,,,,,,,,,,13,,
1,197931,4,,7,,,,4,7,303,,,13,,
1,197944,4,,,,,,,,,,,13,,
1,197957,4,,,,,,,,,,,13,,
1,197970,4,,,,,,,,,,,13,,
1,198028,2,,,,,,,,,,,13,,
1,198065,12,,4,,,,12,4,302,,,13,,
1,198077,12,,,,,,,,,,,13,,
1,198089,12,,,,,,,,,,,13,,
1,198100,12,,,,,,,,,,,13,,
1,198153,,6,,,,,,,,,,13,,
1,198250,,,,12,,,,,,,,13,,
1,198289,12,,,,,,,,,,,13,,
1,198599,,6,,,,,,,,,,13,,
1,198630,12,,,,,,,,,,,13,,
1,198642,12,,,,,,,,,,,13,,
1,198654,12,,6,,,,,,,,,13,,
1,198666,6,,6,,,,,,,,,13,,
1,198677,12,,6,,,,,,,,,13,,
1,198679,6,,,,,,,,,,,13,,
1,198688,12,,,,,,,,,,,13,,
1,198692,6,2,,,,,,,,,,13,,
1,198700,12,,,,,,,,,,,13,,
1,198705,6,,12,,,,,,,,,13,,
1,198712,12,,,,,,,,,,,13,,
1,198718,6,,,,,,,,,,,13,,
1,198723,12,,6,,,,,,,,,13,,
1,198731,6,,12,,,,6,12,303,,,13,,
1,198743,6,,,,,,,,,,,13,,
1,198757,6,,,,,,,,,,,13,,
1,198769,6,,,,,,,,,,,13,,
1,198782,6,,,,,,,,,,,13,,
1,198898,9,,,,,,,,,,,13,,
1,198901,,9,,,,,,,,,,13,,
1,198912,,8,,,,,,,,,,13,,
1,198970,6,,,,,,,,,,,13,,
1,198985,,2,,,,,,,,,,13,,
1,199047,3,,,,,,,,,,,13,,
1,199048,,5,,,,,,,,,,13,,
1,199053,,3,,,,,,,,,,13,,
1,199086,9,,,,,,,,,,,13,,
1,199098,9,,,,,,,,,,,13,,
1,199136,,6,,,,,,,,,,13,,
1,199140,9,,,,,,,,,,,13,,
1,199152,9,,,,,,,,,,,13,,
1,199164,9,,,,,,,,,,,13,,
1,199190,8,,,,,,,,,,,13,,
1,199211,5,,,,,,,,,,,13,,
1,199223,5,,,,,,,,,,,13,,
1,199230,8,,,,,,,,,,,13,,
1,199235,5,,,,,,,,,,,13,,
1,199242,8,,,,,,,,,,,13,,
1,199246,5,,,,,,,,,,,13,,
1,199258,5,,,,,,,,,,,13,,
1,199268,,,,10,,,,,,,,13,,
1,199271,2,,,,,,,,,,,13,,
1,199385,5,,,,,,,,,,,13,,
1,199623,,5,,,,,,,,,,13,,
1,199678,9,,,,,,,,,,,13,,
1,199688,8,,,,,,,,,,,13,,
1,199690,9,,,,,,,,,,,13,,
1,199699,8,,9,,,,,,,,,13,,
1,199702,9,,8,,,,,,,,,13,,
1,199706,,5,,,,,,,,,,13,,
1,199713,8,,9,,,,,,,,,13,,
1,199723,8,,,,,,,,,,,13,,
1,199725,9,,,,,,,,,,,13,,
1,199735,8,,9,,,,8,9,304,3,,13,,
1,199737,,3,,,,,,,,,,13,,
1,199745,8,,,,,,,,,,,13,,
1,199757,8,,,,,,,,,,,13,,
1,199770,8,,,,,,,,,,,13,,
1,199835,,2,,,,,,,,,,13,,
1,199893,,5,,,,,,,,,,13,,
1,199922,,2,,,,,,,,,,13,,
1,200127,,5,,,,,,,,,,13,,
1,200261,2,,,,,,,,,,,13,,
1,200427,6,,,,,,,,,,,13,,
1,200479,3,,,,,,,,,,,13,,
1,200491,3,,,,,,,,,,,13,,
1,200502,3,,,,,,,,,,,13,,
1,200514,3,,,,,,,,,,,13,,
1,200525,3,,,,,,,,,,,13,,
1,200536,3,,,,,,,,,,,13,,
1,200549,3,,,,,,,,,,,13,,
1,200559,3,,,,,,,,,,,13,,
1,200571,3,,,,,,,,,,,13,,
1,200582,3,,,,,,,,,,,13,,
1,200592,,8,,,,,,,,,,13,,
1,200594,3,,,,,,,,,,,13,,
1,200646,,2,,,,,,,,,,13,,
1,200651,,,,12,,,,,,,,13,,
1,200746,,6,,,,,,,,,,13,,
1,201593,2,,,,,,,,,,,13,,
1,201661,,6,,,,,,,,,,13,,
1,201730,,6,,,,,,,,,,13,,
1,201815,,,5,,,,,,,,,13,,
1,202725,8,,,,,,,,,,,13,,
1,202726,2,,8,,,,2,8,309,9,,13,,
1,203077,2,,,,,,,,,,,13,,
1,203160,6,,,,,,,,,,,13,,
1,203166,5,,,,,,,,,,,13,,
1,203173,6,,,,,,,,,,,13,,
1,203178,5,,6,,,,5,6,304,12,,13,,
1,203190,5,,,,,,,,,,,13,,
1,203201,5,,,,,,,,,,,13,,
1,203213,5,,,,,,,,,,,13,,
1,203224,5,,,,,,,,,,,13,,
1,203289,,,5,,,,,,,,,13,,
1,203290,,,5,,,,,,,,,13,,
1,203299,,,,12,,,,,,,,13,,
1,203462,5,,,,,,,,,,,13,,
1,203474,5,,2,,,,,,,,,13,,
1,203486,5,,2,,,,,,,,,13,,
1,203497,5,,2,,,,5,2,304,,,13,,
1,203509,5,,,,,,,,,,,13,,
1,203520,5,,,,,,,,,,,13,,
1,203532,5,,,,,,,,,,,13,,
1,203543,5,,,,,,,,,,,13,,
1,203777,,5,,,,,,,,,,13,,
1,203778,,3,,,,,,,,,,13,,
1,203908,,5,,,,,,,,,,13,,
1,204196,,5,,,,,,,,,,13,,
1,204272,,3,,,,,,,,,,13,,
1,205577,,,,,,,,,,,,13,3,7
1,206217,,,,,,,,,,,1,14,,
1,208882,,2,,,,,,,,,,14,,
1,208897,8,,,,,,,,,,,14,,
1,209141,,9,,,,,,,,,,14,,
1,209346,2,,,,,,,,,,,14,,
1,209624,3,,,,,,,,,,,14,,
1,209708,7,,,,,,,,,,,14,,
1,209727,5,,,,,,,,,,,14,,
1,209786,,8,,,,,,,,,,14,,
1,209845,,,,7,,,,,,,,14,,
1,210422,2,,,,,,,,,,,14,,
1,210546,7,,,,,,,,,,,14,,
1,210564,6,,,,,,,,,,,14,,
1,210644,,,,7,,,,,,,,14,,
1,210717,2,,,,,,,,,,,14,,
1,210718,,2,,,,,,,,,,14,,
1,210722,,10,,,,,,,,,,14,,
1,210725,,,10,,,,,,,,,14,,
1,210726,,,10,,,,,,,,,14,,
1,210808,,,6,,,,,,,,,14,,
1,210844,4,,7,,,,,,,,,14,,
1,210846,7,,4,,,,,,,,,14,,
1,210856,4,,,,,,,,,,,14,,
1,210858,7,,4,,,,,,,,,14,,
1,210861,3,,,,,,,,,,,14,,
1,210868,,3,,,,,,,,,,14,,
1,210869,4,,7,,,,,,,,,14,,
1,210870,7,,4,,,,,,,,,14,,
1,210879,4,,,,,,,,,,,14,,
1,210881,7,,,,,,,,,,,14,,
1,210891,4,,,,,,,,,,,14,,
1,210893,7,,4,,,,,,,,,14,,
1,210902,4,,,,,,,,,,,14,,
1,210904,7,,4,,,,7,4,304,,,14,,
1,210916,7,,,,,,,,,,,14,,
1,210927,7,,,,,,,,,,,14,,
1,210939,,,,10,,,,,,,,14,,
1,210940,7,,,,,,,,,,,14,,
1,210950,7,,,,,,,,,,,14,,
1,210962,7,,,,,,,,,,,14,,
1,210973,7,,,,,,,,,,,14,,
1,210985,7,,,,,,,,,,,14,,
1,210996,7,,,,,,,,,,,14,,
1,211009,7,,,,,,,,,,,14,,
1,211016,,12,,,,,,,,,,14,,
1,211019,7,,,,,,,,,,,14,,
1,211029,,2,,,,,,,,,,14,,
1,211083,,,,8,,,,,,,,14,,
1,211171,7,,,,,,,,,,,14,,
1,211192,7,,,,,,,,,,,14,,
1,211233,6,,,,,,,,,,,14,,
1,211246,6,,,,,,,,,,,14,,
1,211247,2,,,,,,,,,,,14,,
1,211259,6,,5,,,,,,,,,14,,
1,211272,6,,5,,,,,,,,,14,,
1,211285,6,,,,,,,,,,,14,,
1,211298,6,,,,,,,,,,,14,,
1,211310,6,,,,,,,,,,,14,,
1,211323,6,,,,,,,,,,,14,,
1,211336,6,,,,,,,,,,,14,,
1,211341,12,,,,,,,,,,,14,,
1,211348,10,,,,,,,,,,,14,,
1,211349,6,,5,,,,,,,,,14,,
1,211362,6,,,,,,,,,,,14,,
1,211374,6,,,,,,,,,,,14,,
1,211388,7,,,,,,,,,,,14,,
1,211462,2,,,,,,,,,,,14,,
1,211493,,3,,,,,,,,,,14,,
1,211554,6,,,,,,,,,,,14,,
1,211555,7,,,,,,,,,,,14,,
1,211584,9,,,,,,,,,,,14,,
1,211596,9,,,,,,,,,,,14,,
1,211598,8,,9,,,,8,9,309,,,14,,
1,211610,,,10,,,,,,,,,14,,
1,211637,,6,,,,,,,,,,14,,
1,211664,5,,,,,,,,,,,14,,
1,211668,2,,,,,,,,,,,14,,
1,211777,,,,10,,,,,,,,14,,
1,211838,8,,,,,,,,,,,14,,
1,211879,7,,,,,,,,,,,14,,
1,211889,8,,,,,,,,,,,14,,
1,211896,,8,,,,,,,,,,14,,
1,211924,,,5,,,,,,,,,14,,
1,211950,,,5,,,,,,,,,14,,
1,211964,7,,,,,,,,,,,14,,
1,211975,7,,5,,,,,,,,,14,,
1,211987,7,,,,,,,,,,,14,,
1,211998,7,,,,,,,,,,,14,,
1,212001,,,5,,,,,,,,,14,,
1,212033,5,,,,,,,,,,,14,,
1,212082,,12,,,,,,,,,,14,,
1,212114,10,,,,,,,,,,,14,,
1,212255,,,,7,,,,,,,,14,,
1,212282,10,,,,,,,,,,,14,,
1,212336,,,,7,,,,,,,,14,,
1,212350,,2,,,,,,,,,,14,,
1,212470,3,,,,,,,,,,,14,,
1,212504,,,,7,,,,,,,,14,,
1,212550,6,,,,,,,,,,,14,,
1,212563,6,,,,,,,,,,,14,,
1,212576,6,,,,,,,,,,,14,,
1,212627,3,,,,,,,,,,,14,,
1,212635,6,,,,,,,,,,,14,,
1,212648,6,,,,,,,,,,,14,,
1,212660,3,,,,,,,,,,,14,,
1,212673,3,,7,,,,,,,,,14,,
1,212682,7,,,,,,,,,,,14,,
1,212694,7,,,,,,,,,,,14,,
1,212695,6,,,,,,,,,,,14,,
1,212706,7,,,,,,,,,,,14,,
1,212708,6,,,,,,,,,,,14,,
1,212711,3,,,,,,,,,,,14,,
1,212717,7,,,,,,,,,,,14,,
1,212721,6,,,,,,,,,,,14,,
1,212725,3,,,,,,,,,,,14,,
1,212729,7,,6,,,,,,,,,14,,
1,212734,6,,7,,,,,,,,,14,,
1,212738,3,,6,,,,3,6,303,7,,14,,
1,212740,7,,,,,,,,,,,14,,
1,212751,3,,,,,,,,,,,14,,
1,212752,7,,,,,,,,,,,14,,
1,212763,7,,,,,,,,,,,14,,
1,212764,3,,,,,,,,,,,14,,
1,212775,7,,,,,,,,,,,14,,
1,212777,3,,,,,,,,,,,14,,
1,212786,7,,,,,,,,,,,14,,
1,212787,2,,,,,,,,,,,14,,
1,212840,2,,,,,,,,,,,14,,
1,212922,,2,,,,,,,,,,14,,
1,212965,7,,,,,,,,,,,14,,
1,213140,,2,,,,,,,,,,14,,
1,213297,7,,,,,,,,,,,14,,
1,213298,10,,,,,,,,,,,14,,
1,213309,7,,10,,,,,,,,,14,,
1,213311,10,,,,,,,,,,,14,,
1,213321,7,,10,,,,,,,,,14,,
1,213324,10,,7,,,,10,7,303,4,,14,,
1,213337,10,,,,,,,,,,,14,,
1,213350,10,,,,,,,,,,,14,,
1,213363,10,,,,,,,,,,,14,,
1,213430,3,,,,,,,,,,,14,,
1,213435,2,,8,,,,2,8,309,,,14,,
1,213444,3,,,,,,,,,,,14,,
1,213456,3,,,,,,,,,,,14,,
1,213467,5,,,,,,,,,,,14,,
1,213469,3,,10,,,,,,,,,14,,
1,213473,10,,5,,,,,,,,,14,,
1,213479,5,,10,,,,,,,,,14,,
1,213483,3,,,,,,,,,,,14,,
1,213486,10,,,,,,,,,,,14,,
1,213499,10,,5,,,,10,5,303,6,,14,,
1,213512,10,,,,,,,,,,,14,,
1,213525,10,,,,,,,,,,,14,,
1,213538,10,,,,,,,,,,,14,,
1,213541,,2,,,,,,,,,,14,,
1,213550,10,,,,,,,,,,,14,,
1,213559,3,,,,,,,,,,,14,,
1,213563,10,,,,,,,,,,,14,,
1,213572,3,,10,,,,3,10,303,7,,14,,
1,213585,3,,,,,,,,,,,14,,
1,213598,3,,,,,,,,,,,14,,
1,213610,3,,,,,,,,,,,14,,
1,214199,,2,,,,,,,,,,14,,
1,214294,,2,,,,,,,,,,14,,
1,214399,3,,,,,,,,,,,14,,
1,214589,3,,,,,,,,,,,14,,
1,214601,3,,,,,,,,,,,14,,
1,214615,3,,,,,,,,,,,14,,
1,214627,3,,,,,,,,,,,14,,
1,214641,3,,,,,,,,,,,14,,
1,215796,12,,,,,,,,,,,14,,
1,215808,12,,,,,,,,,,,14,,
1,215820,12,,2,,,,,,,,,14,,
1,215831,12,,2,,,,,,,,,14,,
1,215843,12,,2,,,,,,,,,14,,
1,215854,12,,,,,,,,,,,14,,
1,215866,12,,2,,,,,,,,,14,,
1,215876,12,,2,,,,12,2,302,,,14,3,8
1,215889,12,,,,,,,,,,,14,,
1,215900,12,,,,,,,,,,,14,,
1,215912,12,,,,,,,,,,,14,,
1,216020,,12,,,,,,,,,,14,,
1,216245,12,,,,,,,,,,,14,,
1,216518,,,,,,,,,,,1,15,,
1,219249,7,,,,,,,,,,,15,,
1,219297,,5,,,,,,,,,,15,,
1,219360,,5,,,,,,,,,,15,,
1,219370,4,4,,,,,,,,,,15,,
1,219386,,6,,,,,,,,,,15,,
1,219400,,12,,,,,,,,,,15,,
1,219426,,5,,,,,,,,,,15,,
1,219452,,10,,,,,,,,,,15,,
1,219511,2,,,,,,,,,,,15,,
1,219617,8,,,,,,,,,,,15,,
1,219634,,9,,,,,,,,,,15,,
1,219652,4,4,,,,,,,,,,15,,
1,219778,2,,,,,,,,,,,15,,
1,219800,8,,,,,,,,,,,15,,
1,219837,4,4,,,,,,,,,,15,,
1,219856,,8,,,,,,,,,,15,,
1,219863,8,,,,,,,,,,,15,,
1,219875,,,,8,,,,,,,,15,,
1,219897,12,,,,,,,,,,,15,,
1,219945,3,,,,,,,,,,,15,,
1,219958,10,,,,,,,,,,,15,,
1,220019,,7,,,,,,,,,,15,,
1,220024,2,,,,,,,,,,,15,,
1,220028,,5,,,,,,,,,,15,,
1,220060,,,,8,,,,,,,,15,,
1,220072,8,,,,,,,,,,,15,,
1,220130,,5,,,,,,,,,,15,,
1,220132,12,,,,,,,,,,,15,,
1,220167,,,,8,,,,,,,,15,,
1,220176,7,,,,,,,,,,,15,,
1,220259,2,,,,,,,,,,,15,,
1,220275,,8,,,,,,,,,,15,,
1,220276,9,,,,,,,,,,,15,,
1,220287,,5,,,,,,,,,,15,,
1,220304,,10,,,,,,,,,,15,,
1,220310,3,,,,,,,,,,,15,,
1,220456,9,,,,,,,,,,,15,,
1,220500,,,,7,,,,,,,,15,,
1,220531,,,,8,,,,,,,,15,,
1,220721,2,,,,,,,,,,,15,,
1,220772,2,,,,,,,,,,,15,,
1,220784,9,,,,,,,,,,,15,,
1,220824,2,,,,,,,,,,,15,,
1,220877,2,,,,,,,,,,,15,,
1,220947,,2,,,,,,,,,,15,,
1,220948,12,,,,,,,,,,,15,,
1,220952,7,,,,,,,,,,,15,,
1,220968,2,,,,,,,,,,,15,,
1,220989,,9,,,,,,,,,,15,,
1,221020,2,,,,,,,,,,,15,,
1,221073,2,,,,,,,,,,,15,,
1,221139,9,,,,,,,,,,,15,,
1,221171,,,,9,,,,,,,,15,,
1,221175,10,,,,,,,,,,,15,,
1,221202,,7,,,,,,,,,,15,,
1,221232,3,,6,,,,,,,,,15,,
1,221245,3,,,,,,,,,,,15,,
1,221277,3,,,,,,,,,,,15,,
1,221291,3,,,,,,,,,,,15,,
1,221303,3,,6,,,,,,,,,15,,
1,221307,6,,,,,,,,,,,15,,
1,221311,7,,,,,,,,,,,15,,
1,221316,3,,6,,,,,,,,,15,,
1,221323,7,,,,,,,,,,,15,,
1,221330,3,,,,,,,,,,,15,,
1,221335,7,,,,,,,,,,,15,,
1,221342,3,,6,,,,3,6,303,,,15,,
1,221346,7,,,,,,,,,,,15,,
1,221358,7,,,,,,,,,,,15,,
1,221369,7,,,,,,,,,,,15,,
1,221381,7,,,,,,,,,,,15,,
1,221392,7,,,,,,,,,,,15,,
1,221408,5,,4,,,,,,,,,15,,
1,221420,5,,,,,,,,,,,15,,
1,221432,4,,5,,,,,,,,,15,,
1,221443,5,,4,,,,,,,,,15,,
1,221444,4,,5,,,,,,,,,15,,
1,221455,5,,4,,,,,,,,,15,,
1,221456,4,,,,,,,,,,,15,,
1,221466,5,,4,,,,,,,,,15,,
1,221467,4,,5,,,,,,,,,15,,
1,221472,3,,,,,,,,,,,15,,
1,221478,5,,,,,,,,,,,15,,
1,221479,4,,5,,,,,,,,,15,,
1,221486,3,,,,,,,,,,,15,,
1,221489,5,,,,,,,,,,,15,,
1,221490,4,,5,,,,4,5,301,,,15,,
1,221499,3,,,,,,,,,,,15,,
1,221502,4,,,,,,,,,,,15,,
1,221512,3,,,,,,,,,,,15,,
1,221513,4,,,,,,,,,,,15,,
1,221525,3,,,,,,,,,,,15,,
1,221538,3,,,,,,,,,,,15,,
1,221550,3,,,,,,,,,,,15,,
1,221563,3,,,,,,,,,,,15,,
1,221575,3,,,,,,,,,,,15,,
1,221588,3,,,,,,,,,,,15,,
1,221596,10,,,,,,,,,,,15,,
1,221602,3,10,,,,,,,,,,15,,
1,221613,3,,,,,,,,,,,15,,
1,221627,3,,,,,,,,,,,15,,
1,221635,7,,,,,,,,,,,15,,
1,221639,3,,,,,,,,,,,15,,
1,221652,3,,,,,,,,,,,15,,
1,221665,3,,,,,,,,,,,15,,
1,221678,3,,,,,,,,,,,15,,
1,221690,3,,,,,,,,,,,15,,
1,221704,3,,,,,,,,,,,15,,
1,221716,3,,,,,,,,,,,15,,
1,221729,3,,,,,,,,,,,15,,
1,221742,3,,,,,,,,,,,15,,
1,221818,,,,7,,,,,,,,15,,
1,221857,,,,3,,,,,,,,15,,
1,222103,,4,,,,,,,,,,15,,
1,222147,,4,,,,,,,,,,15,,
1,222249,,4,,,,,,,,,,15,,
1,222377,,2,,,,,,,,,,15,,
1,222496,,10,,,,,,,,,,15,,
1,222572,,10,,,,,,,,,,15,,
1,222638,3,,,,,,,,,,,15,,
1,222657,,10,,,,,,,,,,15,,
1,222741,,7,,,,,,,,,,15,,
1,222749,12,,,,,,,,,,,15,,
1,223412,,9,,,,,,,,,,15,,
1,223471,,9,,,,,,,,,,15,,
1,223564,,9,,,,,,,,,,15,,
1,223613,,7,,,,,,,,,,15,,
1,223679,,3,,,,,,,,,,15,,
1,223703,,2,,,,,,,,,,15,,
1,223747,7,,,,,,,,,,,15,,
1,223767,7,,,,,,,,,,,15,,
1,223769,,2,,,,,,,,,,15,,
1,223787,7,,,,,,,,,,,15,,
1,223806,7,,,,,,,,,,,15,,
1,223825,7,,,,,,,,,,,15,,
1,223844,7,,,,,,,,,,,15,,
1,223856,,2,,,,,,,,,,15,,
1,223860,7,,,,,,,,,,,15,,
1,223963,8,,,,,,,,,,,15,,
1,224037,,7,,,,,,,,,,15,,
1,224103,,7,,,,,,,,,,15,,
1,224445,,7,,,,,,,,,,15,,
1,224651,,8,,,,,,,,,,15,,
1,224748,,7,,,,,,,,,,15,,
1,224809,,8,,,,,,,,,,15,,
1,224911,,2,,,,,,,,,,15,,
1,225168,,2,,,,,,,,,,15,,
1,225234,10,,,,,,,,,,,15,,
1,225306,,2,,,,,,,,,,15,,
1,225456,,,,10,,,,,,,,15,,
1,225685,10,,,,,,,,,,,15,,
1,225687,8,,,,,,,,,,,15,,
1,225725,2,,8,,,,,,,,,15,,
1,225913,8,,2,,,,8,2,309,,,15,,
1,225994,,,3,,,,,,,,,15,,
1,226019,,,3,,,,,,,,,15,,
1,226045,,,3,,,,,,,,,15,,
1,226071,,,3,,,,,,,,,15,,
1,226096,,,3,,,,,,,,,15,,
1,226122,,,3,,,,,,,,,15,,
1,226142,4,,,,,,,,,,,15,,
1,226156,3,,,,,,,,,,,15,,
1,226170,3,,,,,,,,,,,15,,
1,226183,3,,9,,,,,,,,,15,,
1,226195,3,,,,,,,,,,,15,,
1,226208,3,,9,,,,,,,,,15,,
1,226222,3,,9,,,,,,,,,15,,
1,226224,9,,3,,,,9,3,4,,,15,,
1,226271,4,,,,,,,,,,,15,,
1,226283,4,,,,,,,,,,,15,,
1,226504,8,,,,,,,,,,,15,,
1,226520,4,,,,,,,,,,,15,,
1,226564,,7,,,,,,,,,,15,,
1,226592,,8,,,,,,,,,,15,,
1,226612,9,,,,,,,,,,,15,,
1,226793,7,,,,,,,,,,,15,,
1,226886,7,,,,,,,,,,,15,,
1,226998,,12,,,,,,,,,,15,,
1,227066,,12,,,,,,,,,,15,,
1,227097,,7,,,,,,,,,,15,,
1,227163,,12,,,,,,,,,,15,,
1,227168,,7,,,,,,,,,,15,,
1,227257,,7,,,,,,,,,,15,,
1,227342,10,,,,,,,,,,,15,,
1,227354,10,,7,,,,,,,,,15,,
1,227357,7,,10,,,,,,,,,15,,
1,227366,10,,7,,,,,,,,,15,,
1,227368,7,,,,,,,,,,,15,,
1,227376,12,,,,,,,,,,,15,,
1,227377,10,,7,,,,,,,,,15,,
1,227380,7,,,,,,,,,,,15,,
1,227389,10,,7,,,,,,,,,15,,
1,227392,7,,,,,,,,,,,15,,
1,227400,10,,7,,,,10,7,304,,,15,,
1,227411,12,,,,,,,,,,,15,,
1,227412,10,,,,,,,,,,,15,,
1,227423,10,,,,,,,,,,,15,,
1,227435,12,,10,,,,12,10,304,7,,15,,
1,227446,12,,,,,,,,,,,15,,
1,227451,8,,,,,,,,,,,15,,
1,227458,12,,,,,,,,,,,15,,
1,227469,12,,,,,,,,,,,15,,
1,227481,12,,,,,,,,,,,15,,
1,227673,,,,10,,,,,,,,15,,
1,227754,,4,,,,,,,,,,15,,
1,227890,8,,,,,,,,,,,15,,
1,227895,9,,,,,,,,,,,15,,
1,228005,12,,,,,,,,,,,15,,
1,228047,9,,8,,,,9,8,4,2,,15,,
1,228171,,12,,,,,,,,,,15,,
1,228228,,,,10,,,,,,,,15,,
1,228318,12,,,,,,,,,,,15,,
1,228422,4,,,,,,,,,,,15,,
1,228434,4,,12,,,,4,12,301,,,15,2,9
1,229889,,,,,,,,,,,,15,,
1,229945,,,,,,,,,,,,15,,
1,230446,,,,,,,,,,,,15,,
1,230698,,,,,,,,,,,,15,,
1,230898,,,,,,,,,,,,15,,
1,231345,,,,,,12,,,,,1,16,,
1,234231,,12,,,,,,,,,,16,,
1,234286,,3,,,,,,,,,,16,,
1,234293,,4,,,,,,,,,,16,,
1,234315,6,,,,,,,,,,,16,,
1,234332,10,,,,,,,,,,,16,,
1,234381,,5,,,,,,,,,,16,,
1,234489,,10,,,,,,,,,,16,,
1,234514,,8,,,,,,,,,,16,,
1,234578,,10,,,,,,,,,,16,,
1,234584,6,,,,,,,,,,,16,,
1,234615,,7,,,,,,,,,,16,,
1,234674,10,,,,,,,,,,,16,,
1,234776,,4,,,,,,,,,,16,,
1,234893,,4,,,,,,,,,,16,,
1,235029,,4,,,,,,,,,,16,,
1,235279,,12,,,,,,,,,,16,,
1,235700,,9,,,,,,,,,,16,,
1,235871,,9,,,,,,,,,,16,,
1,236194,,9,,,,,,,,,,16,,
1,236384,12,,,,,,,,,,,16,,
1,236607,,,,12,,,,,,,,16,,
1,236898,,9,,,,,,,,,,16,,
1,237119,,8,,,,,,,,,,16,,
1,237190,,7,,,,,,,,,,16,,
1,237193,,8,,,,,,,,,,16,,
1,237257,,7,,,,,,,,,,16,,
1,237322,,8,,,,,,,,,,16,,
1,237398,,7,,,,,,,,,,16,,
1,237414,,5,,,,,,,,,,16,,
1,237496,,5,,,,,,,,,,16,,
1,237535,,7,,,,,,,,,,16,,
